sound_id,audio_emb_path,text_emb_path,confidence,class,class_top,title,tags,description,audio_text_sim,is_high_conf_4_5,is_conf_5
247893,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247893.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247893.npy,4,is-s,is,overall quality of single note - cello - G#2,"neumann-U87,single-note,cello,multisample,Gsharp2,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::Gsharp octave::2 midi note::32 microphone::neumann U87 tuning reference::442 good-sounds-id::2629 Intentionally played as an example of bad-timbre-errors",0.6137627959251404,1,0
247899,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247899.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247899.npy,4,is-s,is,overall quality of single note - cello - D3,"neumann-U87,D3,single-note,cello,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::D octave::3 midi note::38 microphone::neumann U87 tuning reference::442 good-sounds-id::2635 Intentionally played as an example of bad-timbre-errors",0.6042778491973877,1,0
247902,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247902.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247902.npy,4,is-s,is,overall quality of single note - cello - F3,"neumann-U87,single-note,cello,multisample,good-sounds,F3","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::F octave::3 midi note::41 microphone::neumann U87 tuning reference::442 good-sounds-id::2638 Intentionally played as an example of bad-timbre-errors",0.6054365634918213,1,0
247907,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247907.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247907.npy,4,is-s,is,overall quality of single note - cello - A#3,"neumann-U87,single-note,cello,Asharp3,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::Asharp octave::3 midi note::46 microphone::neumann U87 tuning reference::442 good-sounds-id::2643 Intentionally played as an example of bad-timbre-errors",0.593657910823822,1,0
247913,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247913.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247913.npy,4,is-s,is,overall quality of single note - cello - E4,"neumann-U87,single-note,E4,cello,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::E octave::4 midi note::52 microphone::neumann U87 tuning reference::442 good-sounds-id::2649 Intentionally played as an example of bad-timbre-errors",0.6499150991439819,1,0
247915,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247915.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247915.npy,5,is-s,is,overall quality of single note - cello - F#4,"neumann-U87,single-note,cello,multisample,good-sounds,Fsharp4","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::Fsharp octave::4 midi note::54 microphone::neumann U87 tuning reference::442 good-sounds-id::2651 Intentionally played as an example of bad-timbre-errors",0.5936059355735779,1,1
247929,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247929.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247929.npy,4,is-s,is,overall quality of single note - cello - G3,"neumann-U87,single-note,cello,multisample,good-sounds,G3","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::G octave::3 midi note::43 microphone::neumann U87 tuning reference::442 good-sounds-id::2665 Intentionally played as an example of bad-richness-ponticello",0.5553483366966248,1,0
247931,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247931.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247931.npy,4,is-s,is,overall quality of single note - cello - F3,"neumann-U87,single-note,cello,multisample,good-sounds,F3","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::F octave::3 midi note::41 microphone::neumann U87 tuning reference::442 good-sounds-id::2667 Intentionally played as an example of bad-richness-ponticello",0.6054338812828064,1,0
247944,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247944.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247944.npy,4,is-s,is,overall quality of single note - cello - E2,"neumann-U87,E2,single-note,cello,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::E octave::2 midi note::28 microphone::neumann U87 tuning reference::442 good-sounds-id::2680 Intentionally played as an example of bad-richness-ponticello",0.5669428110122681,1,0
247967,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247967.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247967.npy,5,is-s,is,overall quality of single note - cello - F#3,"neumann-U87,single-note,cello,multisample,good-sounds,Fsharp3","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::Fsharp octave::3 midi note::42 microphone::neumann U87 tuning reference::442 good-sounds-id::2703 Intentionally played as an example of bad-richness-sultasto",0.5849825739860535,1,1
247975,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247975.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247975.npy,4,is-s,is,overall quality of single note - cello - D4,"neumann-U87,single-note,D4,cello,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::D octave::4 midi note::50 microphone::neumann U87 tuning reference::442 good-sounds-id::2711 Intentionally played as an example of bad-richness-sultasto",0.5309122800827026,1,0
247989,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247989.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247989.npy,5,is-s,is,overall quality of single note - cello - B3,"neumann-U87,single-note,B3,cello,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::B octave::3 midi note::47 microphone::neumann U87 tuning reference::442 good-sounds-id::2725 Intentionally played as an example of bad-attack-pressure",0.6330581903457642,1,1
247992,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247992.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247992.npy,3,is-s,is,overall quality of single note - cello - G#3,"neumann-U87,single-note,cello,Gsharp3,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::Gsharp octave::3 midi note::44 microphone::neumann U87 tuning reference::442 good-sounds-id::2728 Intentionally played as an example of bad-attack-pressure",0.5990460515022278,0,0
248009,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248009.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248009.npy,5,is-s,is,overall quality of single note - cello - D#2,"F2,neumann-U87,single-note,cello,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::F octave::2 midi note::29 microphone::neumann U87 tuning reference::442 good-sounds-id::2745 Intentionally played as an example of bad-attack-pressure",0.6137407422065735,1,1
248117,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248117.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248117.npy,4,m-m,m,retro gaming loop.wav,"console,tune,beat,loop,slot-machine,riff,zagi2,melody,Japan,video-games-development,flipper,commodore,retro,music,game,action,drums,pinball,clip,rhythm,ZX-Spectrum-48kb","Back to the 80's. 日本国. Groove made by great influence of vintage video games. 120 bpm. Recorded in Cubase. <a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">Check out my other stuff.</a>",0.37157031893730164,1,0
248176,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248176.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248176.npy,4,is-s,is,E String 03.wav,"acoustic,clean,note,guitar",Low E guitar string. Minimal processing. Will eventually become part of a larger guitar sample pack.,0.4783581495285034,1,0
248298,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248298.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248298.npy,4,m-sp,m,Jangle swing beat (90 BPM),"loop,rhythm,groovy,drum-loop,beat",Jangle swing beat (Inspired by School D tracks),0.5314860939979553,1,0
248362,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248362.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248362.npy,4,is-w,is,Clarinet - D#4,"neumann-U87,clarinet,single-note,multisample,good-sounds,Dsharp4",,0.6264321804046631,1,0
248386,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248386.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248386.npy,4,is-w,is,Clarinet - D#6,"neumann-U87,clarinet,single-note,multisample,good-sounds,Dsharp6",,0.6253571510314941,1,0
248407,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248407.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248407.npy,4,is-w,is,Clarinet - D#4,"neumann-U87,clarinet,single-note,multisample,good-sounds,Dsharp4",,0.6286742687225342,1,0
248422,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248422.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248422.npy,4,is-w,is,Clarinet - D#5,"neumann-U87,clarinet,single-note,multisample,good-sounds,Dsharp5",,0.6238808631896973,1,0
248423,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248423.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248423.npy,4,is-w,is,Clarinet - E5,"neumann-U87,clarinet,single-note,E5,multisample,good-sounds",,0.5671640634536743,1,0
248436,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248436.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248436.npy,4,is-w,is,Clarinet - F6,"neumann-U87,clarinet,single-note,multisample,good-sounds,F6",,0.6367023587226868,1,0
248444,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248444.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248444.npy,5,is-w,is,Clarinet - E3,"neumann-U87,E3,clarinet,single-note,multisample,good-sounds",,0.6158881783485413,1,1
248454,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248454.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248454.npy,5,is-w,is,Clarinet - D4,"neumann-U87,single-note,D4,multisample,good-sounds,clarinet",,0.6391339302062988,1,1
248475,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248475.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248475.npy,4,is-w,is,Clarinet - B5,"neumann-U87,clarinet,single-note,multisample,B5,good-sounds",,0.5950871706008911,1,0
