index,audio_emb_filepath,text_emb_filepath,top_class,top_class_idx,class,class_idx
16348,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\16348.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\16348.npy,m,0,m-si,1
50656,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\50656.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\50656.npy,sp,2,sp-p,10
236561,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\236561.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\236561.npy,sp,2,sp-s,8
50280,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\50280.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\50280.npy,sp,2,sp-c,9
244332,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\244332.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\244332.npy,fx,3,fx-h,14
86405,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\86405.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\86405.npy,fx,3,fx-h,14
156764,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\156764.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\156764.npy,sp,2,sp-s,8
274980,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\274980.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\274980.npy,sp,2,sp-p,10
117127,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\117127.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\117127.npy,sp,2,sp-s,8
156825,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\156825.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\156825.npy,sp,2,sp-s,8
61751,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\61751.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\61751.npy,sp,2,sp-s,8
113648,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\113648.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\113648.npy,sp,2,sp-s,8
243642,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\243642.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\243642.npy,sp,2,sp-c,9
61058,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\61058.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\61058.npy,fx,3,fx-h,14
179993,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\179993.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\179993.npy,fx,3,fx-h,14
190033,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\190033.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\190033.npy,fx,3,fx-o,11
118116,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\118116.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\118116.npy,sp,2,sp-c,9
89337,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\89337.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\89337.npy,sp,2,sp-s,8
124834,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\124834.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\124834.npy,sp,2,sp-p,10
108922,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\108922.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\108922.npy,fx,3,fx-o,11
152418,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\152418.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\152418.npy,fx,3,fx-h,14
277553,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\277553.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\277553.npy,fx,3,fx-h,14
256880,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\256880.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\256880.npy,sp,2,sp-p,10
114362,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\114362.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\114362.npy,ss,4,ss-i,20
168698,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\168698.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\168698.npy,fx,3,fx-n,16
71560,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\71560.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\71560.npy,sp,2,sp-s,8
222597,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\222597.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\222597.npy,sp,2,sp-s,8
331907,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\331907.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\331907.npy,sp,2,sp-s,8
240760,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\240760.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\240760.npy,sp,2,sp-c,9
428784,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\428784.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\428784.npy,fx,3,fx-h,14
350714,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\350714.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\350714.npy,fx,3,fx-h,14
132749,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\132749.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\132749.npy,fx,3,fx-h,14
156700,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\156700.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\156700.npy,sp,2,sp-s,8
92946,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\92946.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\92946.npy,sp,2,sp-s,8
132817,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\132817.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\132817.npy,fx,3,fx-h,14
114134,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\114134.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\114134.npy,sp,2,sp-p,10
156735,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\156735.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\156735.npy,sp,2,sp-s,8
61724,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\61724.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\61724.npy,sp,2,sp-s,8
50165,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\50165.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\50165.npy,fx,3,fx-ex,17
123813,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\123813.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\123813.npy,sp,2,sp-s,8
44263,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\44263.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\44263.npy,fx,3,fx-h,14
191392,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\191392.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\191392.npy,sp,2,sp-p,10
145780,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\145780.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\145780.npy,sp,2,sp-s,8
109907,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\109907.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\109907.npy,sp,2,sp-s,8
197122,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\197122.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\197122.npy,ss,4,ss-i,20
115073,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\115073.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\115073.npy,m,0,m-m,2
191733,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\191733.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\191733.npy,m,0,m-sp,0
275798,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\275798.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\275798.npy,sp,2,sp-s,8
343940,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\343940.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\343940.npy,fx,3,fx-h,14
114128,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\114128.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\114128.npy,sp,2,sp-p,10
92363,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\92363.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\92363.npy,fx,3,fx-h,14
156724,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\156724.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\156724.npy,sp,2,sp-s,8
369419,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\369419.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\369419.npy,sp,2,sp-c,9
144329,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\144329.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\144329.npy,sp,2,sp-p,10
47929,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\47929.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\47929.npy,sp,2,sp-s,8
109745,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\109745.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\109745.npy,fx,3,fx-n,16
62947,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\62947.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\62947.npy,sp,2,sp-s,8
60163,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\60163.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\60163.npy,sp,2,sp-c,9
115559,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\115559.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\115559.npy,sp,2,sp-p,10
62378,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\62378.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\62378.npy,fx,3,fx-h,14
99875,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\99875.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\99875.npy,sp,2,sp-s,8
58511,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\58511.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\58511.npy,ss,4,ss-i,20
80836,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\80836.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\80836.npy,sp,2,sp-s,8
26938,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\26938.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\26938.npy,sp,2,sp-s,8
92935,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\92935.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\92935.npy,sp,2,sp-s,8
276469,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\276469.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\276469.npy,sp,2,sp-p,10
3813,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\3813.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\3813.npy,sp,2,sp-p,10
59612,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\59612.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\59612.npy,sp,2,sp-p,10
99966,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\99966.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\99966.npy,fx,3,fx-h,14
114425,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\114425.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\114425.npy,sp,2,sp-p,10
96937,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\96937.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\96937.npy,sp,2,sp-c,9
10130,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\10130.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\10130.npy,sp,2,sp-s,8
408642,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\408642.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\408642.npy,fx,3,fx-h,14
124540,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\124540.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\124540.npy,sp,2,sp-s,8
124812,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\124812.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\124812.npy,fx,3,fx-ex,17
156712,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\156712.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\156712.npy,sp,2,sp-s,8
41714,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\41714.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\41714.npy,fx,3,fx-ex,17
353104,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\353104.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\353104.npy,sp,2,sp-s,8
336787,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\336787.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\336787.npy,fx,3,fx-v,12
61730,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\61730.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\61730.npy,sp,2,sp-s,8
63805,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\63805.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\63805.npy,ss,4,ss-i,20
45907,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\45907.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\45907.npy,sp,2,sp-c,9
50265,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\50265.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\50265.npy,fx,3,fx-ex,17
61504,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\61504.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\61504.npy,sp,2,sp-c,9
343954,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\343954.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\343954.npy,fx,3,fx-h,14
86430,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\86430.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\86430.npy,sp,2,sp-s,8
4059,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\4059.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\4059.npy,fx,3,fx-h,14
106885,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\106885.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\106885.npy,sp,2,sp-s,8
107746,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\107746.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\107746.npy,sp,2,sp-p,10
201706,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\201706.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\201706.npy,fx,3,fx-o,11
236424,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\236424.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\236424.npy,sp,2,sp-s,8
54485,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\54485.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\54485.npy,ss,4,ss-i,20
250550,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\250550.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\250550.npy,sp,2,sp-s,8
341756,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\341756.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\341756.npy,sp,2,sp-s,8
45112,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\45112.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\45112.npy,sp,2,sp-s,8
114102,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\114102.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\114102.npy,sp,2,sp-p,10
16431,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\16431.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\16431.npy,sp,2,sp-s,8
74794,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\74794.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\74794.npy,sp,2,sp-s,8
316438,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\316438.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\316438.npy,sp,2,sp-s,8
71600,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\71600.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\71600.npy,sp,2,sp-c,9
242240,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\242240.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\242240.npy,fx,3,fx-h,14
